Source,Target,Type,Weight
48,5567,undirected,1
48,5111,undirected,1
48,5096,undirected,1
48,5113,undirected,1
48,5114,undirected,1
48,5186,undirected,1
48,5248,undirected,1
48,5188,undirected,1
49,5568,undirected,1
49,5569,undirected,1
49,5570,undirected,1
49,5571,undirected,1
49,5421,undirected,1
49,5094,undirected,1
49,5572,undirected,1
49,5414,undirected,1
49,5573,undirected,1
49,5574,undirected,1
49,5575,undirected,1
49,5111,undirected,1
49,5098,undirected,1
49,5576,undirected,1
49,5267,undirected,1
49,5269,undirected,1
50,5464,undirected,1
50,5577,undirected,1
50,5543,undirected,1
50,5072,undirected,1
50,5578,undirected,1
50,5156,undirected,1
50,5074,undirected,1
50,5579,undirected,1
50,5328,undirected,1
50,5172,undirected,1
50,5580,undirected,1
50,5219,undirected,1
50,5229,undirected,1
50,5581,undirected,1
50,5330,undirected,1
50,5308,undirected,1
51,5582,undirected,1
51,5583,undirected,1
51,5584,undirected,1
51,5585,undirected,1
51,5512,undirected,1
51,5586,undirected,1
51,5130,undirected,1
51,5117,undirected,1
51,5515,undirected,1
51,5121,undirected,1
51,5587,undirected,1
51,5074,undirected,1
51,5588,undirected,1
51,5125,undirected,1
51,5120,undirected,1
51,5274,undirected,1
51,5517,undirected,1
51,5180,undirected,1
51,5126,undirected,1
51,5281,undirected,1
52,5464,undirected,1
52,5577,undirected,1
52,5543,undirected,1
52,5072,undirected,1
52,5578,undirected,1
52,5156,undirected,1
52,5074,undirected,1
52,5579,undirected,1
52,5328,undirected,1
52,5172,undirected,1
52,5580,undirected,1
52,5219,undirected,1
52,5229,undirected,1
52,5581,undirected,1
52,5330,undirected,1
52,5308,undirected,1
53,5589,undirected,1
53,5411,undirected,1
53,5371,undirected,1
53,5590,undirected,1
53,5471,undirected,1
53,5172,undirected,1
53,5080,undirected,1
53,5174,undirected,1
53,5092,undirected,1
53,5074,undirected,1
53,5191,undirected,1
53,5591,undirected,1
53,5592,undirected,1
53,5593,undirected,1
53,5594,undirected,1
53,5300,undirected,1
53,5595,undirected,1
53,5281,undirected,1
53,5307,undirected,1
54,5596,undirected,1
54,5563,undirected,1
54,5597,undirected,1
54,5598,undirected,1
54,5599,undirected,1
54,5600,undirected,1
54,5601,undirected,1
54,5602,undirected,1
54,5262,undirected,1
54,5603,undirected,1
54,5111,undirected,1
54,5265,undirected,1
54,5105,undirected,1
54,5604,undirected,1
54,5605,undirected,1
55,5444,undirected,1
55,5143,undirected,1
55,5190,undirected,1
55,5250,undirected,1
55,5074,undirected,1
55,5447,undirected,1
55,5606,undirected,1
55,5607,undirected,1
55,5134,undirected,1
55,5141,undirected,1
55,5115,undirected,1
55,5212,undirected,1
56,5608,undirected,1
56,5411,undirected,1
56,5609,undirected,1
56,5390,undirected,1
56,5431,undirected,1
56,5471,undirected,1
56,5610,undirected,1
56,5228,undirected,1
56,5611,undirected,1
56,5172,undirected,1
56,5612,undirected,1
56,5613,undirected,1
56,5614,undirected,1
56,5251,undirected,1
56,5387,undirected,1
56,5615,undirected,1
56,5616,undirected,1
56,5100,undirected,1
56,5489,undirected,1
56,5617,undirected,1
57,5618,undirected,1
57,5439,undirected,1
57,5372,undirected,1
57,5619,undirected,1
57,5620,undirected,1
57,5130,undirected,1
57,5621,undirected,1
57,5622,undirected,1
57,5513,undirected,1
57,5623,undirected,1
57,5074,undirected,1
57,5251,undirected,1
57,5181,undirected,1
57,5624,undirected,1
57,5184,undirected,1
57,5125,undirected,1
57,5115,undirected,1
57,5300,undirected,1
57,5352,undirected,1
57,5625,undirected,1
