Id,Name,Job Roles
25783,"Specialist, Public Relations (APAC)",Job Role
25784,Enterprise Architect (Network & Infrastructure),Job Role
25785,Staff Software Engineer - Backend (Segmentation & Experimentation),Job Role
25786,Senior Software Engineer - Backend (Segmentation & Experimentation),Job Role
25787,Senior Data Engineer (Segmentation & Experimentation),Job Role
25788,"Data Engineer, Refinitiv Labs",Job Role
25789,"Senior Full Stack Engineer, Refinitiv Labs",Job Role
25790,"Mastered, Solution Architect",Job Role
25791,"Software Engineer, Full Stack",Job Role
25792,"Associate AWS Specialist Solutions Architect AWS (Level 4), WWSO",Job Role
25793,"Principal Architect, AWS",Job Role
25794,"Software Engineer/ Senior Engineer, Enterprise IT",Job Role
25795,SAS Specialist,Job Role
25796,Senior / Application Developer,Job Role
25797,DevOps Developer,Job Role
25798,Native IOS Mobile Developer,Job Role
25799,AWS Sales Specialist Korea,Job Role
25800,Cyber Security Manager,Job Role
25801,"(Associate, Senior) Software Engineer (Cloud)",Job Role
25802,"Senior/Lead Software Engineer, Development Centre",Job Role
25803,Application/Solution Architect,Job Role
25804,Java Microservices Developer- Senior,Job Role
25805,Engineer (Cloud),Job Role
25806,Senior System Infrastructure Engineer,Job Role
25807,Cloud Systems Engineer,Job Role
25808,"Full-Stack Developer,",Job Role
25809,"C++ and Java Developer,",Job Role
25810,Innovation Software Engineer,Job Role
25811,Network server engineer Software network engineer,Job Role
25812,"Intern, Developer Relations Software Engineer – Identity (DPE-SPG-Engineering)",Job Role
25813,System Analyst (Corporate Credit Processing) - IT Application Services,Job Role
25814,Fullstack Software Engineer,Job Role
25815,"Java developer with Angular,",Job Role
25816,Bioinformatics Specialist (Ref:DMSTBT),Job Role
25817,Knowledge Management Specialist,Job Role
25818,Senior Cloud Security Engineer,Job Role
25819,PEGA Developer - Architect (Analyst - Manager),Job Role
25820,Software Engineer (SCM) - Cloud Infrastructure,Job Role
25821,Global Infrastructure - Lead Engineer Cloud Team,Job Role
25822,Technical Architect (IBM Sterling or Fluent Commerce),Job Role
25823,Content Management Systems Specialist,Job Role
25824,Component Operation Specialist,Job Role
25825,Salesforce Business and Integration Architect,Job Role
25826,Game Operation Specialist,Job Role
25827,SAP IBP Manager,Job Role
25828,SAP SuccessFactors Data Migration Lead,Job Role
25829,PEGA Application Developer,Job Role
25830,SAP CI Functional Consultant,Job Role
25831,Cloud Security Consultant,Job Role
25832,Payroll Specialist,Job Role
25833,Data Solution Engineer/ Senior Engineer-Cloud Data Lake,Job Role
25834,SAP IBP specialist,Job Role
25835,Talent Planning & Operations Specialist,Job Role
25836,Senior Staff Engineer - System Application Engineering,Job Role
25837,Senior Solution Designer,Job Role
25838,"Senior Java Software Developer, Regulatory Reporting, Associate",Job Role
25839,"Solution Architect, Wealth Management - AVP",Job Role
25840,PRODUCT SALES SPECIALIST- SP ROUTING,Job Role
25841,Principal Analytics Solutions Architect,Job Role
25842,Senior Cyber Security Analyst,Job Role
25843,Core Domain & Solution Architect #194384,Job Role
25844,Java Backend Engineer (Financial Technology Company),Job Role
25845,Senior Application Developer - Wealth Solutions,Job Role
25846,Lead Developer (Mobile),Job Role
25847,System Administrator J36306,Job Role
25848,Cloud Native Senior Software Engineer/ Development Lead,Job Role
25849,"Senior Developer, iComm",Job Role
25850,Senior Network Consultant / Engineer / Architect,Job Role
25851,Salesforce Technical Architect,Job Role
25852,Talent Acquisition Specialist - Recruitment Executive,Job Role
25853,Infrastructure Support Engineer,Job Role
25854,Staff/ Senior Software Engineer - Backend,Job Role
25855,Senior Solution Engineer,Job Role
25856,"VP, Network & Security Engineer, Group Infrastructure and Platform Services",Job Role
25857,Full Stack Developers (Analyst – Associate Manager),Job Role
25858,Software Engineer (Salesforce),Job Role
25859,Cyber Security Engineer,Job Role
25860,Senior Technical Specialist,Job Role
25861,"Senior Manager, Audit Services, Security Assurance",Job Role
25862,Specialist IS Engineer - Endpoint Protection,Job Role
25863,Customer Onboarding Specialist,Job Role
25864,IT Architect (Cloud and Infra Lead),Job Role
25865,Sr. Cloud Sales Specialist – VMC on AWS - Opportunity for Working Remotely,Job Role
25866,Principal System Specialist,Job Role
25867,Azure Cloud Engineer,Job Role
25868,Senior Solutions Architect Manager- Analytics - ASEAN,Job Role
25869,IBM Public Cloud Sales Specialist,Job Role
25870,Sr. Customer Onboarding Specialist,Job Role
25871,Senior Solutions Architect - Autonomous Computing,Job Role
25872,"Solution Manager, Hybrid Cloud - SAP",Job Role
25873,SAP Solutioner,Job Role
25874,Senior Solutions Architect Manager,Job Role
25875,Indirect Channel Marketing Specialist,Job Role
25876,Marketing Operations Solution Architect Senior Manager,Job Role
25877,Cloud Solution Architecture (Data & AI),Job Role
25878,"Partner Solutions Architect APAC, Partner Management Solutions Architecture",Job Role
25879,Solution Architecture IC5,Job Role
25880,Software Principal Engineer - (Telecom Co-Innovation),Job Role
25881,#EG Cyber Security Consultant (Nucleus),Job Role
25882,"Software Engineer, Development Centre",Job Role
25883,Cloud Native Developer - AWS,Job Role
25884,"Cloud Engineer, Cloud",Job Role
25885,"Network Engineer, Connectivity Deployment",Job Role
25886,Cloud Native Application Architect,Job Role
25887,Senior Software Engineer (Java),Job Role
25888,Lead/ Senior System Engineer (API Infrastructure),Job Role
25889,Cloud Operations Engineer,Job Role
25890,Senior Cyber Security Incident Responder,Job Role
25891,SAP S/4HANA Chief Designer,Job Role
25892,Senior System Engineer (Cloud),Job Role
25893,Brand Technical Specialist - Digital Trust,Job Role
25894,Associate Cloud Architect,Job Role
25895,Cloud ERP System Analyst #TMCA and #TeSA,Job Role
25896,Data Center Architect,Job Role
25897,"Lead Consultant, IT Security",Job Role
25898,IS Infrastructure Engineer - System Administrator and Infrastructure Support,Job Role
25899,Senior Talent Acquisition Specialist - Senior Recruitment Executive,Job Role
25900,AI Software Engineer,Job Role
25901,Head of Data Science,Job Role
25902,SAP Concur Consultant (South East Asia Consulting),Job Role
25903,"Lead Consultant, Big Data & Data Platf.",Job Role
25904,Technology Information Security Manager,Job Role
25905,B2B Commerce Solution Architect,Job Role
25906,"Cloud Sales Specialist, Azure VMware Solution",Job Role
25907,IT Specialist (No experience OK | 5 days work | Up to 5K + AWS),Job Role
25908,System Analyst (Digital Banking) - IT Application Services,Job Role
25909,Full Stack Web Developer,Job Role
25910,Cloud and IT Transformation - Data Architect - Manager,Job Role
25911,Java Developer (Core Java) / Salary up to 10K / Permanent,Job Role
25912,"Consulting, Oracle - Solution Architect, Senior Manager",Job Role
25913,Cloud Infrastructure Engineer,Job Role
25914,"Solutions Advisor , Data Analytics & Engineering",Job Role
25915,Data Analytics Workload Architect,Job Role
25916,"Snr Cloud Engineer, Cloud (#5G)",Job Role
25917,Lead IT Architect,Job Role
25918,Lead Software Engineer (Full Stack Developer),Job Role
25919,Information Security Manager / Cyber Risk and Compliance Specialist,Job Role
25920,"Principal Software Engineer, Backend",Job Role
25921,DevOps Engineer (FS),Job Role
25922,SOC Architect (Technology Design),Job Role
25923,Senior Platforms and Data Engineer,Job Role
25924,For Full Stack Developer role,Job Role
25925,Sr. Partner Solutions Architect,Job Role
25926,"[Risk] WMPC - Cloud Native Developer - SG,",Job Role
25927,Software Developer (Layer 7),Job Role
25928,Software Developer (Analytics),Job Role
25929,Azure Architect,Job Role
25930,"Partner Solution Architect, Migration, Partner Core",Job Role
25931,"IT Applications Management, System Analyst (Workflow)",Job Role
25932,Security Manager,Job Role
25933,Senior System Specialist (Machine Learning Engineer),Job Role
25934,SENIOR DATA ENGINEER / DATA ENGINEER / DATA ANALYST,Job Role
25935,SAP Alliance Business Executive (Senior Associate),Job Role
25936,Data Centre Engineer (Site Operations / Loyang),Job Role
25937,Security Senior Managing Consultant,Job Role
25938,"Senior IT Architect, Partner-led Solutions",Job Role
25939,Senior / Software Engineer (JavaScript),Job Role
25940,"Manager, Solutions & Integration Architect",Job Role
25941,IT Operation Specialist,Job Role
25942,Software Engineer (Java),Job Role
25943,"Java Microservices Developer,",Job Role
25944,Solution Architect (Gaming),Job Role
25945,Head of Data Engineering,Job Role
25946,Sr. Information Security Engineer,Job Role
25947,Senior Security and Compliance Analyst,Job Role
25948,Enterprise Solution Architect,Job Role
25949,"Senior DevOps Engineer (Fintech, CI/CD, $8000)",Job Role
25950,"Solutions Architect, Workplace",Job Role
25951,"Software Engineer (Lead level, remote) )",Job Role
25952,Full Stack Developer & Lead (Java + React.Js/Vue.Js + Spring),Job Role
25953,"Strategic Cloud Engineer - Infrastructure Modernization, Google Cloud - Singapore",Job Role
25954,Enterprise Customer Solution Architect,Job Role
25955,Technology Solution Architect,Job Role
25956,Senior Data Science Manager,Job Role
25957,SAP SuccessFactors Technology Cutover Lead,Job Role
25958,Data Science Senior Manager,Job Role
25959,(Senior/Lead) DevOps Engineer,Job Role
25960,Oracle Analyst/ Oracle Specialist (SCM / Distribution),Job Role
25961,Private Cloud DevOps Specialist,Job Role
25962,IT Engineer / IT Specialist (System & Networks),Job Role
25963,SAP Cloud Solution Architect,Job Role
25964,Software Engineer (Analytics),Job Role
25965,Network Engineer - DFS5218446 In Singapore At DFS,Job Role
25966,Unix Senior System Administrator,Job Role
25967,Enterprise Security Architect,Job Role
25968,Solution Architect (Delivery) for Data Analytics,Job Role
25969,Senior Java Full Stack Developer- Contract,Job Role
25970,Senior Product Specialist - SAP Procurement,Job Role
25971,DevOps Infrastructure Engineer,Job Role
25972,Cloud Network Security Engineer,Job Role
25973,Cloud Engineer (AWS/GCP),Job Role
25974,Customer Services Specialist,Job Role
25975,Senior/ Engineer (System and Cloud Infrastructure),Job Role
25976,"#SGUnitedJobs System Administrator, IT, SICS",Job Role
25977,"Project Manager, Network Data (Service Delivery)",Job Role
25978,"Software Engineer (Cancer Science Institute of Singapore, NUS)",Job Role
25979,"DevOps Software Engineer (Cancer Science Institute, NUS)",Job Role
25980,Security Delivery Lead,Job Role
25981,Product Specialist - SAP Procurement: Communication & Strategic Customer Management,Job Role
25982,"Solution Architect, Client Information & Lifecycle",Job Role
25983,Azure DevOps & Cloud Architect,Job Role
25984,Network Practice Leader,Job Role
25985,Cloud Solutions Architect - Data Engineering,Job Role
25986,SAP Solution Architect,Job Role
25987,Full Stack Developer- Contract,Job Role
25988,"Network Support Engineer, Singapore",Job Role
25989,Customer Success Specialist (CSS) - DC - Singapore,Job Role
25990,"Senior Manager, Digital Solution Architect (4362)",Job Role
25991,Full Stack Developer (Java / Kotlin with ReactJS),Job Role
25992,Solution Engineer (Robotics),Job Role
25993,Software Developer - Contract,Job Role
25994,Senior Salesforce Developer,Job Role
25995,Software Developer (Java I ReactJs I Gaming Industry),Job Role
25996,Cloud Native Developer (Container Runtime),Job Role
25997,"Assistant VP, Data Security-Security Engineer, Group Information Security",Job Role
25998,Software Engineer (Junior / Senior),Job Role
25999,"Lead IT Architect, Application Architect",Job Role
26000,"Software Developer (Java, Spring boot, Cloud)",Job Role
26001,Senior Regional Network Architect,Job Role
26002,DevOps Manager _ 130452,Job Role
26003,AI/ML Platform Solution Architect,Job Role
26004,Senior System Engineer (H Cloud Portal Developer & Support) Ref: M-2022-0157,Job Role
26005,"Full-Stack Developer (JAVA, ReactJS)",Job Role
26006,Lead DevOps Engineer,Job Role
26007,Sr. Customer Delivery Architect,Job Role
26008,Enterprise Sales Specialist,Job Role
26009,Specialist Network Segregation,Job Role
26010,Full Stack Developer Lead,Job Role
26011,0382 - Software Engineer [Entry Level / DevSecOps],Job Role
26012,Salesforce Developer (with Java),Job Role
26013,Senior IT Architect,Job Role
26014,C# Engineer,Job Role
26015,Software Engineer - PHP (with AWS & VB) – (Ref: AO20211020-C04),Job Role
26016,DevOps Engineer (AWS + Netflix components + Kubernetes + Scripting),Job Role
26017,Data Engineer / Senior Data Engineer,Job Role
26018,Data Engineering Team Lead,Job Role
26019,Backend Developer (.NET),Job Role
26020,DevOps Engineer (Gaming Industry),Job Role
26021,Mobile Developer (Android),Job Role
26022,Application Support Specialist,Job Role
26023,Software Engineer - Contract - Up to 8K,Job Role
26024,Customer Solution Architect,Job Role
26025,iOS Developer / Senior Developer,Job Role
26026,Senior Infrastructure System Administrator,Job Role
26027,Senior Network Engineer,Job Role
26028,Senior / Integration Specialist - openshift and Axway,Job Role
26029,SENIOR FRONT-END DEVELOPER,Job Role
26030,IT Infrastructure Specialist (System and Network),Job Role
26031,Java tech lead,Job Role
26032,Talent Sourcing Specialist (APAC) - Tech / Business,Job Role
26033,Public Relations (PR) Specialist/Manager,Job Role
26034,"Specialist, Assortment - New Verticals (APAC)",Job Role
26035,Data Engineer/ Senior Data Engineer,Job Role
26036,Senior JavaScript Developer,Job Role
26037,IT Specialist (System and Network),Job Role
26038,"Intern, Software Developer (AEC Design-BID-Reality Solutions)",Job Role
26039,Solution Specialist (Automation Technology),Job Role
26040,Software Engineer [DevOps/ Entry Level/ Up to $4400] 2512,Job Role
26041,Cloud Software Engineer- Contract,Job Role
26042,SaaS DevOps Engineer,Job Role
26043,Java Developer (Blockchain),Job Role
26044,Information Technology Security Manager,Job Role
26045,Application Developer (Java),Job Role
26046,Sr. Developer (Web API & Microservices),Job Role
26047,Senior Developer (Web API & Microservices),Job Role
26048,Senior Software Engineer 1655R,Job Role
26049,Software Development Engineer (Quantitative Dev),Job Role
26050,Software Engineer/Senior Software Engineer,Job Role
26051,Specialist Solutions Architect - Platform,Job Role
26052,Senior Platform Architect,Job Role
26053,Full Stack Developer (106),Job Role
26054,"Deputy Director / Lead, Infrastructure & Security",Job Role
26055,#SGUNITED JOBS - Security Delivery Architect,Job Role
26056,Senior Infrastructure Engineer |Network |Up to $8k + AWS & Bonus|Central,Job Role
26057,DevOps Engineer (ASC),Job Role
26058,IOS Mobile Developer,Job Role
26059,Site Reliability Engineer (DevOps),Job Role
26060,Infrastructure Risk Specialist,Job Role
26061,Principal Software Engineer (ML Platform),Job Role
26062,Infrastructure Security Specialist,Job Role
26063,Specialist Programmer | Up to $8k | central,Job Role
